x_coord_m,y_coord_m,area_sqm,Radius_m,Diameter_m
-2266374.012,-1378819.96,1141076.933,602.6740981,1205.348196
-2264918.822,-1380506.894,3705681.255,1086.073192,2172.146384
-2277850.89,-1377001.379,7797643.93,1575.457759,3150.915519
-2280628.644,-1378357.039,2874712.13,956.5820879,1913.164176
-2238923.383,-1389469.496,1496651.397,690.2165863,1380.433173
-2235219.156,-1389403.558,4045273.583,1134.746921,2269.493841
-2229431.304,-1391850.858,2942055.551,967.7217408,1935.443482
-2214846.272,-1395257.334,2298296.933,855.3190255,1710.638051
-2210910.64,-1398564.497,852633.8324,520.9623577,1041.924715
-2214250.896,-1401607.245,1093117.885,589.8730623,1179.746125
-2209190.713,-1408982.813,4602107.686,1210.329035,2420.658071
-2211968.818,-1415365.586,1009273.027,566.7994198,1133.59884
-2217459.176,-1407825.333,5581593.054,1332.920196,2665.840393
-2232011.259,-1396513.992,1371740.012,660.7862039,1321.572408
-2220005.723,-1395852.533,1103714.531,592.7252708,1185.450542
-2246893.909,-1393570.537,1455043.063,680.5546207,1361.109241
-2250465.912,-1390825.431,898607.3342,534.8229598,1069.64592
-2251887.861,-1406733.687,2760318.349,937.356186,1874.712372
-2241999.249,-1397010.094,1131872.918,600.2385689,1200.477138
-2229034.561,-1405146.045,948923.705,549.5923913,1099.184783
-2233565.657,-1409346.326,1288033.993,640.3077025,1280.615405
-2231713.548,-1410503.864,1033390.202,573.5314442,1147.062888
-2252946.344,-1408817.19,1484395.332,687.3846879,1374.769376
-2249870.526,-1408883.309,1150595.366,605.1825179,1210.365036
-2227513.309,-1400615.171,2559964.285,902.6970367,1805.394074
-2240114.11,-1403690.831,1175411.418,611.6739939,1223.347988
-2245637.143,-1397406.93,645483.9197,453.2812736,906.5625473
-2275105.226,-1401706.447,858178.5577,522.6535363,1045.307073
-2254633.035,-1410999.98,1149132.113,604.7975794,1209.595159
-2287276.051,-1383979.381,1521169.882,695.847262,1391.694524
-2278478.41,-1387055.248,3136639.326,999.2113424,1998.422685
-2283274.097,-1392512.405,4002342.66,1128.709545,2257.41909
-2285324.841,-1399259.09,1450646.57,679.5256762,1359.051352
-2289359.732,-1393206.753,1659665.848,726.8342639,1453.668528
-2295478.228,-1396381.731,1306128.323,644.7895453,1289.579091
-2291575.859,-1413612.815,3001259.347,977.410109,1954.820218
-2323425.08,-1388576.898,6231248.606,1408.356501,2816.713003
-2332652.277,-1397440.151,2334949.722,862.1122782,1724.224556
-2345782.3,-1393967.455,2050371.437,807.8697289,1615.739458
-2343334.774,-1403327.066,1372920.18,661.0703944,1322.140789
-2354811.093,-1384376.19,713799.995,476.6650765,953.330153
-2404089.564,-1398928.652,5317766.293,1301.037118,2602.074237
-2384643.004,-1387981.126,646442.8082,453.6178311,907.2356622
-2409282.365,-1415994.16,3074377.871,989.2445957,1978.489191
-2443843.567,-1403128.658,1736487.691,743.4656679,1486.931336
-2418509.757,-1409875.443,804076.5814,505.91059,1011.82118
-2434384.667,-1387716.609,1312410.639,646.3383642,1292.676728
-2439808.735,-1391123.11,1133970.963,600.7946139,1201.589228
-2440073.277,-1392148.355,868031.6171,525.6453607,1051.290721
-2445265.754,-1389502.497,657393.5743,457.4438477,914.8876954
-2448209.267,-1389502.492,662053.8769,459.0624077,918.1248155
-2452409.659,-1406237.468,1789986.252,754.8313189,1509.662638
-2481414.654,-1393372.179,2612222.671,911.86419,1823.72838
-2480786.213,-1415134.066,1104379.335,592.903753,1185.807506
-2502846.174,-1414474.399,22375385.03,2668.764932,5337.529864
-2505227.04,-1387948.204,2303324.09,856.2539511,1712.507902
-2526890.017,-1391222.529,3696127.192,1084.672221,2169.344441
-2523847.202,-1399755.168,1275950.67,637.2971933,1274.594387
-2508534.52,-1399722.113,1973422.518,792.5653897,1585.130779
-2507012.981,-1400515.793,535258.2725,412.7687001,825.5374002
-2508832.154,-1410669.386,2977935.689,973.6048327,1947.209665
-2511147.104,-1411760.79,2731429.335,932.4381807,1864.876361
-2540648.231,-1403161.666,969943.4642,555.6461047,1111.292209
-2525732.369,-1414571.827,926966.5768,543.196673,1086.393346
-2544451.717,-1409643.948,1250976.941,631.0295776,1262.059155
-2540978.863,-1385996.764,855397.0551,521.8058444,1043.611689
-2567669.042,-1412984.511,3297376.852,1024.493851,2048.987702
-2600808.031,-1404982.852,27168272.8,2940.736272,5881.472544
-2625844.396,-1390660.456,5690994.527,1345.919693,2691.839386
-2651839.526,-1399556.746,1415693.214,671.2891671,1342.578334
-2635203.863,-1410966.915,1250538.864,630.9190783,1261.838157
-2650086.687,-1413778.158,1725391.831,741.0865518,1482.173104
-2662588.358,-1403657.897,2630516.81,915.0516414,1830.103283
-2673635.049,-1391421.091,5677796.404,1344.35811,2688.716219
-2676313.536,-1393570.65,2781245.289,940.9026897,1881.805379
-2698240.919,-1401607.281,1530553.533,697.9902012,1395.980402
-2698307.208,-1403128.552,1127510.022,599.0806179,1198.161236
-2701250.639,-1405278.354,1168016.151,609.746741,1219.493482
-2697182.666,-1395257.202,734204.4558,483.4299709,966.8599418
-2713454.583,-1405046.783,525364.7804,408.9361851,817.8723701
-2726121.535,-1404021.537,687302.8671,467.7342166,935.4684332
-2717853.358,-1409247.067,1182305.543,613.4651928,1226.930386
-2739846.751,-1380341.334,1293214.408,641.5940548,1283.18811
-2750694.63,-1379746.023,1450533.248,679.499134,1358.998268
-2737465.263,-1391023.964,2854516.88,953.2161051,1906.43221
-2739549.158,-1399491.018,6441531.473,1431.922886,2863.845771
-2748445.834,-1401673.364,930401.5512,544.2021792,1088.404358
-2774540.262,-1381035.793,1257927.325,632.7801384,1265.560277
-2807150.174,-1414175.177,3532025.345,1060.320039,2120.640078
-2787339.584,-1400185.233,2591164.117,908.1812347,1816.362469
-2838801.413,-1406766.947,5202770.491,1286.892879,2573.785759
-2846209.362,-1402235.672,1803271.756,757.627367,1515.254734
-2855436.832,-1392049.129,794430.694,502.8669245,1005.733849
-2810986.707,-1400548.888,894840.9922,533.7009784,1067.401957
-2877231.909,-1415034.876,1084995.446,587.6774429,1175.354886
-2881299.773,-1385103.86,1874676.248,772.4817041,1544.963408
-2867905.412,-1381598.217,2639528.58,916.6177185,1833.235437
-2861423.145,-1439012.867,2035294.286,804.8939636,1609.787927
-2843232.948,-1448471.631,687920.2227,467.9442358,935.8884716
-2812441.937,-1431637.505,979179.3057,558.2852795,1116.570559
-2792135.13,-1419863.508,806974.9417,506.821568,1013.643136
-2761310.95,-1415961.182,4402862.092,1183.838896,2367.677792
-2763824.542,-1436962.279,1633509.254,721.0840067,1442.168013
-2736903.055,-1452671.957,2268198.767,849.7000007,1699.400001
-2732835.269,-1432100.519,887918.6491,531.632659,1063.265318
-2726088.087,-1420062.289,5368254.556,1307.198721,2614.397442
-2728635.137,-1431075.254,1080155.517,586.3652273,1172.730455
-2755291.774,-1432199.764,1311495.228,646.1129133,1292.225827
-2729031.964,-1428330.241,1392655.664,665.8048257,1331.609651
-2717820.174,-1421021.187,2257866.532,847.7624896,1695.524979
-2708262.254,-1421021.205,2727513.28,931.7695218,1863.539044
-2714447.023,-1436532.455,3391626.768,1039.032401,2078.064802
-2720598.628,-1445098.44,4254990.129,1163.789252,2327.578504
-2729362.645,-1447016.852,5779297.599,1356.321334,2712.642668
-2708559.705,-1452738.459,5535431.633,1327.396931,2654.793862
-2736572.555,-1426577.372,1348684.442,655.2095781,1310.419156
-2772192.169,-1442220.837,675204.2773,463.5991767,927.1983534
-2681605.258,-1424990.136,4537525.562,1201.806659,2403.613318
-2686268.788,-1435275.759,3952845.49,1121.708428,2243.416857
-2687128.394,-1432332.031,923228.8626,542.1004281,1084.200856
-2676478.8,-1424063.861,2031810.567,804.2048186,1608.409637
-2669798.033,-1424989.855,1759033.882,748.2766031,1496.553206
-2660273.213,-1445032.071,1041152.48,575.6814462,1151.362893
-2670690.886,-1440435.133,3967461.01,1123.780255,2247.560511
-2695132.162,-1443642.955,574995.039,427.8160883,855.6321766
-2714975.92,-1425055.959,697471.6357,471.1816178,942.3632357
-2629383.272,-1423501.651,2823511.23,948.0250726,1896.050145
-2648399.851,-1440798.846,2559654.332,902.6423871,1805.284774
-2656502.811,-1448140.916,915715.6394,539.8901193,1079.780239
-2632227.217,-1451481.484,3201887.168,1009.550563,2019.101127
-2634376.977,-1453829.493,1196113.831,617.0371606,1234.074321
-2636725.268,-1456475.294,746291.394,487.392992,974.7859841
-2634377.071,-1432398.218,1364067.309,658.9355887,1317.871177
-2624587.106,-1428992.166,7226586.647,1516.672006,3033.344011
-2605967.402,-1438781.334,1739738.961,744.1613471,1488.322694
-2602990.856,-1430380.758,1362084.635,658.4565324,1316.913065
-2612548.899,-1426246.625,1153667.865,605.9900055,1211.980011
-2591878.21,-1419565.845,759946.6067,491.8317984,983.6635967
-2579211.419,-1441526.404,2001913.416,798.2661408,1596.532282
-2580666.58,-1436300.77,778439.9956,497.780219,995.560438
-2586057.585,-1445958.126,1755148.598,747.4497646,1494.899529
-2589067.052,-1445759.766,2082201.488,814.1162808,1628.232562
-2566974.66,-1434283.727,5982076.315,1379.910878,2759.821756
-2569950.889,-1428627.835,618851.3647,443.8316206,887.6632413
-2563237.068,-1434614.098,1237536.204,627.6304711,1255.260942
-2555663.109,-1436367.48,7480928.07,1543.131026,3086.262051
-2548222.135,-1454887.929,2723790.106,931.1333517,1862.266703
-2539458.261,-1418409.159,12010413.91,1955.257907,3910.515815
-2571869.08,-1451018.37,2080391.773,813.7624152,1627.52483
-2568793.183,-1443940.722,1938306.411,785.4820769,1570.964154
-2566213.478,-1457831.397,2182809.956,833.552631,1667.105262
-2521497.201,-1442821.709,67346621.76,4630.021113,9260.042226
-2494875.494,-1437855.904,9186486.526,1710.014468,3420.028936
-2493453.355,-1432629.799,3100664.457,993.4647202,1986.92944
-2480984.498,-1450952.143,1162164.712,608.2174917,1216.434983
-2480786.147,-1432100.527,978923.5748,558.2123715,1116.424743
-2480124.591,-1455218.542,1002024.973,564.7605289,1129.521058
-2475858.288,-1450753.753,1727329.723,741.5026147,1483.005229
-2511279.396,-1425320.64,1837135.166,764.7079741,1529.415948
-2469409.276,-1428364.111,10996719.35,1870.926104,3741.852207
-2441197.73,-1427338.042,1243098.002,629.0392543,1258.078509
-2473708.331,-1453961.848,2132735.892,823.9362348,1647.87247
-2374224.887,-1434547.929,1058654.165,580.4998595,1160.999719
-2418542.734,-1423303.188,1844454.404,766.2297773,1532.459555
-2406371.904,-1434944.763,461617.0203,383.3239638,766.6479275
-2402436.163,-1420789.592,1288283.13,640.3696248,1280.73925
-2350544.644,-1425354.879,15760969.21,2239.837565,4479.67513
-2360036.632,-1424361.456,1039035.985,575.0960147,1150.192029
-2332354.453,-1431670.634,1759951.107,748.4716672,1496.943334
-2339465.097,-1444767.671,3352856.925,1033.076718,2066.153437
-2350048.605,-1443576.915,1688908.785,733.2096312,1466.419262
-2328055.03,-1446586.493,970894.7387,555.9185136,1111.837027
-2334305.804,-1425485.888,642899.483,452.3729228,904.7458456
-2346575.905,-1432298.95,801492.9432,505.0971466,1010.194293
-2369230.986,-1436400.059,1500168.53,691.0271153,1382.054231
-2342838.707,-1443213.026,674788.8242,463.4565285,926.913057
-2347733.934,-1459287.993,18420696.45,2421.464389,4842.928779
-2315652.714,-1431240.607,679787.7074,465.1700203,930.3400405
-2280628.566,-1429090.965,2156089.153,828.434966,1656.869932
-2284630.198,-1437292.964,753410.6339,489.7122146,979.4244292
-2279636.088,-1446255.786,1532924.628,698.5306464,1397.061293
-2267895.204,-1442717.021,1873198.24,772.1771291,1544.354258
-2266638.662,-1435407.873,1703859.368,736.4477453,1472.895491
-2272128.658,-1455615.551,2503728.546,892.7270291,1785.454058
-2332089.975,-1434448.668,456689.4115,381.2725463,762.5450927
-2226818.656,-1423303.138,1246173.031,629.8167953,1259.633591
-2220799.188,-1432332.432,5784015.084,1356.874785,2713.749571
-2215011.383,-1432696.051,3778277.753,1096.660003,2193.320005
-2213655.505,-1430976.093,1707197.994,737.1689081,1474.337816
-2213754.803,-1422013.365,2133372.159,824.0591297,1648.118259
-2225429.949,-1448703.318,3665204.926,1080.125439,2160.250877
-2189249.879,-1425222.135,23458823.52,2732.6133,5465.2266
-2205321.768,-1429621.207,15090803.61,2191.700705,4383.40141
-2171287.776,-1447116.302,13506261.6,2073.445584,4146.891169
-2175390.233,-1451911.418,3007187.125,978.3748727,1956.749745
-2181971.722,-1443609.949,1230630.329,625.8768249,1251.75365
-2178664.646,-1431207.726,3365792.931,1035.06771,2070.13542
-2172644.977,-1463685.389,2987688.656,975.1978446,1950.395689
-2167585.044,-1469638.32,846313.996,519.0280452,1038.05609
-2150552.373,-1476120.674,1000544.779,564.343242,1128.686484
-2141126.177,-1479395.311,6290912.979,1415.082964,2830.165928
-2134445.639,-1485381.403,4554218.241,1204.015237,2408.030473
-2196127.257,-1432133.751,3532862.164,1060.445639,2120.891278
-2181409.395,-1431075.319,1659332.592,726.7612871,1453.522574
-2194341.157,-1430479.954,1571131.825,707.1822908,1414.364582
-2175191.802,-1465636.504,714010.7446,476.735439,953.4708781
-2177010.796,-1466860.187,468513.9551,386.1769332,772.3538664
-2194241.972,-1477179.03,1847262.635,766.8128579,1533.625716
-2215871.263,-1481545.216,7793154.356,1575.004151,3150.008302
-2209223.993,-1488887.267,5935664.122,1374.547406,2749.094812
-2225529.16,-1482603.554,7934320.201,1589.205009,3178.410018
-2223875.089,-1486373.389,2112017.655,819.9244475,1639.848895
-2222552.451,-1482702.196,4036186.482,1133.471684,2266.943369
-2234921.592,-1483727.527,1790792.125,755.0012169,1510.002434
-2235616.062,-1481643.963,2177653.662,832.5675284,1665.135057
-2237997.285,-1484488.175,1457317.388,681.0862881,1362.172576
-2233962.209,-1486373.297,3398759.401,1040.124376,2080.248752
-2255228.428,-1479659.462,863796.1479,524.3613768,1048.722754
-2286383.049,-1492458.737,1170480.317,610.3895939,1220.779188
-2295775.771,-1478833.022,5238902.869,1291.353776,2582.707553
-2298223.3,-1465404.983,633846.1601,449.1764676,898.3529353
-2299182.406,-1470762.822,740958.6675,485.6485037,971.2970073
-2301464.427,-1463387.94,5275933.045,1295.909583,2591.819166
-2286019.434,-1465636.579,1680983.193,731.4872307,1462.974461
-2335232.032,-1464875.941,2108060.022,819.1558738,1638.311748
-2332949.944,-1468943.831,1041276.793,575.7158131,1151.431626
-2321936.39,-1472019.637,1750624.137,746.4857466,1492.971493
-2314297.035,-1493914.921,12468194.73,1992.172092,3984.344184
-2330436.455,-1473177.347,3075892.877,989.488308,1978.976616
-2343996.249,-1473011.84,1309491.739,645.6192115,1291.238423
-2341118.912,-1468083.909,664305.6676,459.8424311,919.6848622
-2347369.791,-1478039.048,2702819.461,927.5419964,1855.083993
-2359408.225,-1475789.971,1327929.112,650.1484174,1300.296835
-2326897.63,-1493417.947,2287128.481,853.2383059,1706.476612
-2350511.585,-1489713.655,858985.8624,522.8993135,1045.798627
-2357853.864,-1462891.517,1450884.226,679.5813364,1359.162673
-2347931.934,-1491400.349,505355.7919,401.0732409,802.1464819
-2363377.065,-1483363.666,1139948.066,602.3759118,1204.751824
-2357490.073,-1488423.937,2325475.543,860.3614678,1720.722936
-2335198.859,-1491995.67,595790.6334,435.4836951,870.9673902
-2381401.97,-1457169.883,1837043.219,764.6888373,1529.377675
-2392745.91,-1459650.324,1102628.141,592.4334883,1184.866977
-2388446.354,-1463123,1112577.325,595.1002955,1190.200591
-2387057.259,-1464049.027,919837.3971,541.1038137,1082.207627
-2379318.263,-1474004.031,1391795.53,665.5991862,1331.198372
-2376738.641,-1493219.603,3370911.69,1035.854486,2071.708972
-2380574.731,-1478932.643,9995076.885,1783.68489,3567.369779
-2366419.777,-1469506.042,666234.3677,460.509485,921.0189699
-2398302.134,-1466628.737,1151459.965,605.4098532,1210.819706
-2405809.458,-1472118.89,2049777.632,807.7527373,1615.505475
-2404420.678,-1473838.676,1550033.191,702.4178875,1404.835775
-2401907.206,-1471755.066,1722561.876,740.4785444,1480.957089
-2382658.656,-1476186.823,1187859.654,614.9044409,1229.808882
-2402601.4,-1489482.194,1820388.95,761.2146868,1522.429374
-2439081.188,-1459021.963,1465770.427,683.0587221,1366.117444
-2441396.208,-1461568.532,682530.4267,466.1074795,932.214959
-2438618.089,-1470597.457,704722.4204,473.6244435,947.2488869
-2423007.316,-1472317.597,5026259.377,1264.874717,2529.749435
-2420857.827,-1468083.904,630457.738,447.9742524,895.9485048
-2419303.296,-1475492.348,1909541.579,779.6319405,1559.263881
-2418741.209,-1490242.883,1524737.265,696.66272,1393.32544
-2438982.047,-1484058.175,2857009.492,953.6321966,1907.264393
-2438353.439,-1481412.351,1017963.015,569.2343028,1138.468606
-2448539.989,-1472945.746,1932804.942,784.3665733,1568.733147
-2452938.655,-1473077.968,1100289.318,591.8048392,1183.609678
-2454790.811,-1485017.42,2356810.87,866.1386724,1732.277345
-2468086.253,-1476980.666,2374032.888,869.297497,1738.594994
-2471261.389,-1479494.225,3059691.456,986.8789384,1973.757877
-2465340.97,-1472118.88,1468432.221,683.6786476,1367.357295
-2478603.266,-1472218.026,603061.2814,438.1328199,876.2656398
-2448870.73,-1456309.917,645516.2221,453.2926154,906.5852308
-2492096.851,-1465735.959,3629199.384,1074.806979,2149.613959
-2484523.371,-1468745.435,1430018.872,674.6770668,1349.354134
-2507608.295,-1483264.516,1899128.475,777.5032917,1555.006583
-2508831.996,-1486968.87,3973678.227,1124.660422,2249.320843
-2484622.481,-1483297.47,866124.6974,525.067666,1050.135332
-2530957.885,-1474435.411,17996280.16,2393.406336,4786.812672
-2541044.978,-1475856.258,3024138.231,981.1284809,1962.256962
-2538068.489,-1477609.072,2326205.225,860.4964384,1720.992877
-2514123.723,-1461667.808,1365554.111,659.294603,1318.589206
-2538895.292,-1485976.524,2187174.384,834.3855399,1668.77108
-2532214.594,-1486571.753,1191966.362,615.9664578,1231.932916
-2527352.751,-1477410.636,2451512.235,883.3688814,1766.737763
-2525996.923,-1469340.73,1252149.092,631.325142,1262.650284
-2521035.926,-1492657.182,1187152.225,614.7213106,1229.442621
-2544650.036,-1493715.681,3070062.904,988.5501371,1977.100274
-2548089.261,-1466463.651,4966189.765,1257.293641,2514.587281
-2528477.364,-1466033.441,1320612.331,648.3548108,1296.709622
-2512304.604,-1485910.262,897582.9173,534.5180224,1069.036045
-2563997.789,-1482140.183,3636666.853,1075.912177,2151.824354
-2578119.917,-1473772.594,2188871.573,834.7092076,1669.418415
-2585660.535,-1454887.897,1934448.988,784.7000937,1569.400187
-2601205.005,-1490573.698,2704718.786,927.8678402,1855.73568
-2579773.46,-1491631.922,1319408.585,648.0592538,1296.118508
-2604975.347,-1493417.929,2312754.149,858.0049591,1716.009918
-2557846.216,-1474930.002,632237.301,448.6060447,897.2120894
-2564890.812,-1484620.408,1075930.934,585.2174409,1170.434882
-2615426.152,-1463784.438,954699.3059,551.2623943,1102.524789
-2609671.607,-1468481.058,3879511.995,1111.254706,2222.509412
-2616683.092,-1478700.387,1385838.907,664.1733393,1328.346679
-2627531.002,-1482437.74,2507531.195,893.4047064,1786.809413
-2625116.825,-1471688.953,2285394.635,852.9148294,1705.829659
-2635005.539,-1467554.793,1460501.322,681.8298978,1363.659796
-2636956.577,-1458625.069,1540477.069,700.2492988,1400.498598
-2651443.001,-1458790.486,2988912.878,975.3976205,1950.795241
-2617939.906,-1467521.671,2689553.885,925.2629848,1850.52597
-2617476.864,-1464478.963,1177160.479,612.1289227,1224.257845
-2612251.175,-1465471.23,1686135.115,732.6073139,1465.214628
-2617245.327,-1465934.207,1291519.943,641.1735849,1282.34717
-2611325.126,-1494476.77,7807647.091,1576.467969,3152.935938
-2608017.871,-1489283.738,1189822.733,615.4123322,1230.824664
-2623925.924,-1479163.555,2955373.116,969.9095217,1939.819043
-2625050.514,-1488390.797,1568574.399,706.6064948,1413.21299
-2627993.922,-1490606.64,1012037.933,567.5752632,1135.150526
-2632293.515,-1490408.176,838656.0663,516.6744788,1033.348958
-2637618.144,-1489217.54,659807.7766,458.2830329,916.5660659
-2610002.25,-1489349.884,1189770.437,615.3988076,1230.797615
-2603520.056,-1492657.155,1146863.507,604.2002915,1208.400583
-2698312.138,-1454619.475,717382.3985,477.8597175,955.719435
-2682101.322,-1474797.755,1022209.715,570.4204221,1140.840844
-2690931.92,-1471391.434,3332985.333,1030.010768,2060.021536
-2674792.093,-1487464.706,1325465.25,649.5449891,1299.089978
-2666457.855,-1487894.62,597303.5974,436.036283,872.0725661
-2707269.838,-1460212.616,1595980.411,712.7526519,1425.505304
-2712859.177,-1476286.882,10805838.08,1854.617236,3709.234471
-2720895.933,-1468084.165,3654332.619,1078.52223,2157.044459
-2715505.313,-1481081.901,4515539.773,1198.891551,2397.783102
-2713156.985,-1488589.184,1157201.91,606.9174641,1213.834928
-2718052.135,-1482504.138,6088658.068,1392.149438,2784.298875
-2718614.012,-1491334.838,7839788.862,1579.709562,3159.419124
-2733528.937,-1464016.279,8946071.161,1687.490116,3374.980233
-2737399.305,-1472581.867,1132664.532,600.448431,1200.896862
-2744212.014,-1471920.557,3977404.784,1125.187657,2250.375314
-2743881.382,-1463387.717,3363519.779,1034.718125,2069.43625
-2749272.411,-1463023.808,1834009.201,764.0571052,1528.11421
-2740176.668,-1487663.485,7986046.447,1594.376849,3188.753697
-2711073.285,-1463685.268,1429513.631,674.5578708,1349.115742
-2718415.488,-1475194.63,1001151.232,564.5142466,1129.028493
-2781519.263,-1470532.141,10849313.54,1858.344359,3716.688718
-2765213.758,-1480155.773,3267497.344,1019.841511,2039.683022
-2757408.448,-1477212.111,1436097.266,676.109427,1352.218854
-2762005.652,-1488258.639,3086488.549,991.191111,1982.382222
-2776657.039,-1473937.849,929606.7818,543.9696948,1087.93939
-2749966.869,-1459319.689,2670247.973,921.9361845,1843.872369
-2820181.018,-1462527.656,788039.041,500.839912,1001.679824
-2839297.225,-1479262.599,910870.2727,538.4598526,1076.919705
-2859438.701,-1471457.383,1008784.164,566.6621325,1133.324265
-2882424.387,-1467389.371,604826.4359,438.7735566,877.5471132
-2889402.628,-1494277.741,1699393.638,735.4820157,1470.964031
-2868930.181,-1501752.428,4420559.215,1186.215706,2372.431411
-2873130.431,-1512335.796,4572559.046,1206.437213,2412.874427
-2864829.609,-1508929.05,740452.2633,485.4825184,970.9650368
-2864135.018,-1513228.56,997351.1735,563.4418679,1126.883736
-2874585.966,-1518685.57,1577501.873,708.614452,1417.228904
-2873130.744,-1519148.62,1443878.971,677.9387515,1355.877503
-2841511.786,-1509625.304,21944314.04,2642.932482,5285.864964
-2823785.986,-1494376.931,668882.5834,461.4238171,922.8476342
-2836419.814,-1492425.616,762777.5828,492.7470401,985.4940803
-2815583.669,-1511211.159,2285513.808,852.937067,1705.874134
-2814194.748,-1500561.597,1065030.809,582.2455114,1164.491023
-2830896.557,-1522026.089,2445859.601,882.349869,1764.699738
-2833145.719,-1514683.75,801800.6863,505.1941065,1010.388213
-2846077.201,-1515609.815,974421.5606,556.9272987,1113.854597
-2805364.189,-1511674.106,2242921.857,844.9521886,1689.904377
-2791473.726,-1510946.57,1503767.223,691.8554572,1383.710914
-2789125.407,-1520438.681,3435406.496,1045.716908,2091.433815
-2808837.162,-1497221.23,1335411.592,651.9775394,1303.955079
-2783106.112,-1514749.998,2051605.275,808.1127653,1616.225531
-2779435.268,-1521827.605,1918107.958,781.3787339,1562.757468
-2749173.266,-1522621.97,8749052.632,1668.804946,3337.609892
-2742955.683,-1512997.034,847090.7348,519.2661701,1038.53234
-2741665.712,-1503174.441,1831805.916,763.5980177,1527.196036
-2729825.954,-1495601.189,7282116.649,1522.488004,3044.976008
-2720333.775,-1493814.756,1448895.111,679.1153348,1358.23067
-2713620.008,-1497452.816,1885728.316,774.7554232,1549.510846
-2717059.537,-1504828.089,1766293.169,749.81903,1499.63806
-2729593.856,-1516040.312,7438704.901,1538.770064,3077.540128
-2728932.752,-1506448.559,633029.343,448.8869547,897.7739095
-2708659.052,-1513791.058,3950577.933,1121.386647,2242.773294
-2707567.743,-1517396.032,4273105.115,1166.263951,2332.527901
-2704921.711,-1525862.564,2389271.765,872.0830371,1744.166074
-2688947.726,-1523117.506,2900874.284,960.925056,1921.850112
-2686896.98,-1514121.523,932774.637,544.8957593,1089.791519
-2685938.049,-1496394.572,3169450.87,1004.423987,2008.847974
-2681307.615,-1521596.009,799743.5593,504.5456187,1009.091237
-2710246.519,-1515907.518,1541469.382,700.4747985,1400.949597
-2685607.27,-1505126.062,5475856.635,1320.234563,2640.469127
-2664241.923,-1507705.408,1393766.379,666.0702796,1332.140559
-2719903.833,-1525663.995,963816.7002,553.8884221,1107.776844
-2659545.561,-1496394.429,1189463.019,615.3192978,1230.638596
-2659578.55,-1498709.847,4776944.322,1233.105269,2466.210537
-2642810.63,-1507110.094,1394325.547,666.2038773,1332.407755
-2642347.411,-1509656.765,2398023.026,873.6786803,1747.357361
-2638643.505,-1520802.291,1212963.511,621.368069,1242.736138
-2633186.46,-1516304.356,1117040.045,596.2926207,1192.585241
-2638511.127,-1498147.297,1203919.498,619.0472344,1238.094469
-2621280.292,-1502215.516,4065739.165,1137.613718,2275.227436
-2617741.244,-1521993.081,3059954.053,986.9212868,1973.842574
-2613309.609,-1519082.534,1655148.937,725.8445217,1451.689043
-2593730.435,-1499867.078,1175223.612,611.6251256,1223.250251
-2595549.356,-1501057.748,1508518.564,692.9475972,1385.895194
-2600278.652,-1526259.419,2301649.585,855.9426485,1711.885297
-2598261.317,-1525101.873,2253225.614,846.8907774,1693.781555
-2586288.99,-1516470.037,4694087.212,1222.364253,2444.728505
-2586222.587,-1519678.192,5642479.658,1340.170533,2680.341066
-2592043.635,-1526424.672,882643.4214,530.0510607,1060.102121
-2576366.883,-1512600.883,9117064.544,1703.540953,3407.081905
-2573721.355,-1509987.48,2079657.223,813.6187399,1627.23748
-2609191.295,-1525176.526,870656.8878,526.4396403,1052.879281
-2574647.255,-1503306.63,591603.4476,433.9507185,867.9014369
-2568396.536,-1508168.383,1062231.493,581.4798239,1162.959648
-2557614.991,-1499338.26,5463672.276,1318.764915,2637.529829
-2554274.57,-1525432.557,2694089.632,926.0428523,1852.085705
-2542963.585,-1520173.989,2754295.637,936.3330234,1872.666047
-2538928.482,-1516535.886,1357459.115,657.3375512,1314.675102
-2531090.278,-1510318.321,3227542.094,1013.586975,2027.173951
-2535455.561,-1506614.008,1920581.158,781.8823247,1563.764649
-2547494.39,-1504530.368,1114390.245,595.5849495,1191.169899
-2535455.818,-1515642.874,931232.8773,544.4452508,1088.890502
-2538531.439,-1520074.649,976353.4892,557.4791189,1114.958238
-2559863.709,-1524374.144,1056280.056,579.8485876,1159.697175
-2512602.23,-1519016.527,3231372.361,1014.188231,2028.376463
-2512635.389,-1509590.588,1617415.219,717.5229992,1435.045998
-2523781.017,-1509392.103,1095268.669,590.4530848,1180.90617
-2523020.413,-1507771.598,2001095.886,798.1031285,1596.206257
-2517000.994,-1495170.696,829857.004,513.9568936,1027.913787
-2520407.584,-1496592.843,942774.639,547.8088061,1095.617612
-2504631.303,-1525631.216,4966712.399,1257.359797,2514.719594
-2504400.216,-1518520.263,1270172.961,635.8526644,1271.705329
-2519845.324,-1525564.908,2395145.636,873.1543591,1746.308718
-2489913.862,-1495865.618,5797421.913,1358.446432,2716.892865
-2488823.011,-1502975.962,1708750.39,737.5039947,1475.007989
-2466267.141,-1512004.986,2460140.551,884.9220636,1769.844127
-2520043.793,-1512335.55,631562.074,448.3664259,896.7328519
-2474205.151,-1520041.735,5475951.532,1320.246003,2640.492006
-2442487.837,-1507573.109,2271068.313,850.2373176,1700.474635
-2436005.359,-1515080.675,1358643.5,657.6242529,1315.248506
-2434980.082,-1527946.073,1417774.694,671.7824807,1343.564961
